arquivo_origem,link_atual,tipo_de_destino,destino_sugerido,confianca_sugestao,motivo,acao_recomendada
blog/aluguel-temporada-litoral-cancelamento-flexivel-termos-2026.html,../aluguel-temporada-litoral-reserva-cancelamento-2026.html,interno_relativo,blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-cancelamento-hospede-direitos-2026.html,../aluguel-temporada-litoral-multa-rescisao-contrato-2026.html,interno_relativo,blog/aluguel-temporada-litoral-multa-rescisao-contrato-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-multa-rescisao-contrato-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-checkin-autonomo-vantagens-2026.html,../aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,interno_relativo,blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-checkout-atrasado-checklist-2026.html,../aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,interno_relativo,blog/aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-checkout-atrasado-comunicacao-2026.html,../aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,interno_relativo,blog/aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-checkout-atrasado-gestao-2026.html,../aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,interno_relativo,blog/aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-checkout-atrasado-prejuizo-2026.html,../aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,interno_relativo,blog/aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-checkout-atrasado-prevencao-2026.html,../aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,interno_relativo,blog/aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-checkout-atrasado-rapido-2026.html,../aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,interno_relativo,blog/aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-checkout-rapido-organizacao-2026.html,../aluguel-temporada-litoral-entrega-chave-posse-2026.html,interno_relativo,blog/aluguel-temporada-litoral-entrega-chave-posse-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-entrega-chave-posse-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,../aluguel-temporada-legalidade-documentos-2026.html,interno_relativo,blog/aluguel-temporada-legalidade-documentos-2026.html,ALTA,slug existe em blog/aluguel-temporada-legalidade-documentos-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-entrega-chave-limpeza-2026.html,../aluguel-temporada-litoral-vistoria-entrega-danos-2026.html,interno_relativo,,BAIXA,destino não encontrado,revisar_manual
blog/aluguel-temporada-litoral-entrega-chave-posse-2026.html,../aluguel-temporada-litoral-vistoria-entrega-danos-2026.html,interno_relativo,,BAIXA,destino não encontrado,revisar_manual
blog/aluguel-temporada-litoral-experiencia-hospede-diferencial-2026.html,../aluguel-temporada-litoral-taxa-ocupacao-otimizar-2026.html,interno_relativo,,BAIXA,destino não encontrado,revisar_manual
blog/aluguel-temporada-litoral-feedback-hospede-avaliacao-2026.html,../aluguel-temporada-litoral-taxa-ocupacao-otimizar-2026.html,interno_relativo,,BAIXA,destino não encontrado,revisar_manual
blog/aluguel-temporada-litoral-guia-completo.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/aluguel-temporada-litoral-guia-completo.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/aluguel-temporada-litoral-guia-completo.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/aluguel-temporada-litoral-guia-completo.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/aluguel-temporada-litoral-guia-completo.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/aluguel-temporada-litoral-honorarios-sucumbencia-2026.html,../responsabilidade-civil-aluguel-temporada-litoral-2026.html,interno_relativo,blog/responsabilidade-civil-aluguel-temporada-litoral-2026.html,ALTA,slug existe em blog/responsabilidade-civil-aluguel-temporada-litoral-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-hospede-frequente-fidelidade-2026.html,../aluguel-temporada-litoral-taxa-ocupacao-otimizar-2026.html,interno_relativo,,BAIXA,destino não encontrado,revisar_manual
blog/aluguel-temporada-litoral-hospede-problema-regras-2026.html,../aluguel-temporada-litoral-multa-rescisao-contrato-2026.html,interno_relativo,blog/aluguel-temporada-litoral-multa-rescisao-contrato-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-multa-rescisao-contrato-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-interrupcao-fornecimento-2026.html,../aluguel-temporada-litoral-multa-rescisao-contrato-2026.html,interno_relativo,blog/aluguel-temporada-litoral-multa-rescisao-contrato-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-multa-rescisao-contrato-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-limpeza-profundidade-checklist-2026.html,../aluguel-temporada-litoral-limpeza-rapida-primeira-locacao-2026.html,interno_relativo,blog/aluguel-temporada-litoral-limpeza-rapida-primeira-locacao-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-limpeza-rapida-primeira-locacao-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-limpeza-rapida-primeira-locacao-2026.html,../aluguel-temporada-litoral-manutencao-preventiva-checklist-2026.html,interno_relativo,blog/aluguel-temporada-litoral-manutencao-preventiva-checklist-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-manutencao-preventiva-checklist-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-manutencao-piscina-2026.html,../aluguel-temporada-litoral-manutencao-preventiva-checklist-2026.html,interno_relativo,blog/aluguel-temporada-litoral-manutencao-preventiva-checklist-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-manutencao-preventiva-checklist-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-manutencao-preventiva-checklist-2026.html,../reforma-imovel-litoral-rentabilidade-2026.html,interno_relativo,blog/reforma-imovel-litoral-rentabilidade-2026.html,ALTA,slug existe em blog/reforma-imovel-litoral-rentabilidade-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-multa-rescisao-contrato-2026.html,../aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,interno_relativo,blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-notificacao-multa-fiscal-2026.html,../tributacao-aluguel-temporada-litoral-guia-pratico-2026.html,interno_relativo,blog/tributacao-aluguel-temporada-litoral-guia-pratico-2026.html,ALTA,slug existe em blog/tributacao-aluguel-temporada-litoral-guia-pratico-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-paulista-dicas-2026.html,../servicos.html,interno_relativo,servicos.html,ALTA,destino existe,manter
blog/aluguel-temporada-litoral-paulista-dicas-2026.html,../education/cursos/index.html,interno_relativo,education/cursos/index.html,ALTA,destino existe,manter
blog/aluguel-temporada-litoral-paulista-dicas-2026.html,../cidades/santos.html,interno_relativo,cidades/santos.html,ALTA,destino existe,manter
blog/aluguel-temporada-litoral-paulista-dicas-2026.html,../bairros/index.html,interno_relativo,bairros/index.html,ALTA,destino existe,manter
blog/aluguel-temporada-litoral-paulista-dicas-2026.html,../sitemap.xml,interno_relativo,https://praia.digital/sitemap.xml,BAIXA,arquivo não existe localmente; usar URL absoluta oficial,substituir_por_cdn
blog/aluguel-temporada-litoral-politica-cancelamento-flexivel-2026.html,../aluguel-temporada-litoral-reserva-cancelamento-2026.html,interno_relativo,blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-promocao-baixa-temporada-2026.html,../aluguel-temporada-litoral-taxa-ocupacao-otimizar-2026.html,interno_relativo,,BAIXA,destino não encontrado,revisar_manual
blog/aluguel-temporada-litoral-reforma-rapida-dicas-2026.html,../reforma-imovel-litoral-custo-beneficio-2026.html,interno_relativo,blog/reforma-imovel-litoral-custo-beneficio-2026.html,ALTA,slug existe em blog/reforma-imovel-litoral-custo-beneficio-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-reserva-antecedencia-vantagens-2026.html,../aluguel-temporada-litoral-reserva-cancelamento-2026.html,interno_relativo,blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,../processo-aluguel-temporada-etapas-2026.html,interno_relativo,blog/processo-aluguel-temporada-etapas-2026.html,ALTA,slug existe em blog/processo-aluguel-temporada-etapas-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-reserva-criancas-pet-2026.html,../aluguel-temporada-litoral-reserva-cancelamento-2026.html,interno_relativo,blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-reserva-grupo-grande-2026.html,../aluguel-temporada-litoral-reserva-cancelamento-2026.html,interno_relativo,blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-reserva-grupo-grande-condicoes-2026.html,../aluguel-temporada-litoral-reserva-cancelamento-2026.html,interno_relativo,blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-reserva-grupo-grande-contrato-2026.html,../aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,interno_relativo,blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-reserva-grupo-grande-dicas-2026.html,../aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,interno_relativo,blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-reserva-grupo-grande-guia-2026.html,../aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,interno_relativo,blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-reserva-grupo-grande-organizacao-2026.html,../aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,interno_relativo,blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-reserva-grupo-grande-rapida-2026.html,../aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,interno_relativo,blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-reserva-grupo-grande-regras-2026.html,../aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,interno_relativo,blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-reserva-grupo-grande-simples-2026.html,../aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,interno_relativo,blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-reserva-ultima-hora-impacto-2026.html,../aluguel-temporada-litoral-reserva-cancelamento-2026.html,interno_relativo,blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-sazonalidade-estrategia-2026.html,../estrategia-preco-dinamico-temporada-litoral-paulista-2026.html,interno_relativo,,BAIXA,destino não encontrado,revisar_manual
blog/aluguel-temporada-litoral-sinal-reserva-confirmacao-2026.html,../aluguel-temporada-litoral-reserva-cancelamento-2026.html,interno_relativo,blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-trafego-area-compartilhada-2026.html,../aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,interno_relativo,blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-turismo-escola-ruido-2026.html,../aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,interno_relativo,blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-contrato-modelo-pronto-2026.html,corrigir_caminho
blog/aluguel-temporada-litoral-verificacao-disponibilidade-calendario-2026.html,../aluguel-temporada-litoral-reserva-cancelamento-2026.html,interno_relativo,blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,ALTA,slug existe em blog/aluguel-temporada-litoral-reserva-cancelamento-2026.html,corrigir_caminho
blog/aluguel-temporada-manutencao-custo-2026.html,../checklist-aluguel-temporada-anuncio-checkout-litoral-2026.html,interno_relativo,blog/checklist-aluguel-temporada-anuncio-checkout-litoral-2026.html,ALTA,slug existe em blog/checklist-aluguel-temporada-anuncio-checkout-litoral-2026.html,corrigir_caminho
blog/aluguel-temporada-melhoria-imovel-aumentar-lucratividade-litoral-2026.html,../checklist-aluguel-temporada-anuncio-checkout-litoral-2026.html,interno_relativo,blog/checklist-aluguel-temporada-anuncio-checkout-litoral-2026.html,ALTA,slug existe em blog/checklist-aluguel-temporada-anuncio-checkout-litoral-2026.html,corrigir_caminho
blog/aluguel-temporada-reforma-imposto-renda-2026.html,../reforma-imovel-litoral-licenca-prefeitura-2026.html,interno_relativo,blog/reforma-imovel-litoral-licenca-prefeitura-2026.html,ALTA,slug existe em blog/reforma-imovel-litoral-licenca-prefeitura-2026.html,corrigir_caminho
blog/aluguel-tradicional-vs-temporada-litoral-lucrativo-2026.html,../estrategia-preco-dinamico-temporada-litoral-2026.html,interno_relativo,blog/estrategia-preco-dinamico-temporada-litoral-2026.html,ALTA,slug existe em blog/estrategia-preco-dinamico-temporada-litoral-2026.html,corrigir_caminho
blog/analise-comparativa-mercado-imobiliario-cidades-litoral-2026.html,../analise-dados-imobiliarias-litoral-pratico-2026.html,interno_relativo,blog/analise-dados-imobiliarias-litoral-pratico-2026.html,ALTA,slug existe em blog/analise-dados-imobiliarias-litoral-pratico-2026.html,corrigir_caminho
blog/analise-comparativa-mercado-imobiliario-cidades-litoral-2026.html,../dashboard-imobiliario-litoral-pratico-2026.html,interno_relativo,blog/dashboard-imobiliario-litoral-pratico-2026.html,ALTA,slug existe em blog/dashboard-imobiliario-litoral-pratico-2026.html,corrigir_caminho
blog/analise-dados-imobiliarias-litoral-pratico-2026.html,../dashboard-imobiliario-litoral-pratico-2026.html,interno_relativo,blog/dashboard-imobiliario-litoral-pratico-2026.html,ALTA,slug existe em blog/dashboard-imobiliario-litoral-pratico-2026.html,corrigir_caminho
blog/analise-dados-imobiliarias-litoral-pratico-2026.html,../gestao-imobiliaria-litoral-equipe-processos-2026.html,interno_relativo,blog/gestao-imobiliaria-litoral-equipe-processos-2026.html,ALTA,slug existe em blog/gestao-imobiliaria-litoral-equipe-processos-2026.html,corrigir_caminho
blog/analise-mercado-imobiliario-litoral-indicadores-decisao-compra-2026.html,../precificar-imovel-litoral-com-dados-reais-2026.html,interno_relativo,blog/precificar-imovel-litoral-com-dados-reais-2026.html,ALTA,slug existe em blog/precificar-imovel-litoral-com-dados-reais-2026.html,corrigir_caminho
blog/analise-mercado-imobiliario-litoral-paulista-2026.html,../education/formacoes/mercado-imobiliario-litoral.html,interno_relativo,education/formacoes/mercado-imobiliario-litoral.html,ALTA,destino existe,manter
blog/analise-risco-imoveis-planta-litoral-proteger-investimento-2026.html,../imoveis-na-planta-litoral-vantagens-riscos-2026.html,interno_relativo,blog/imoveis-na-planta-litoral-vantagens-riscos-2026.html,ALTA,slug existe em blog/imoveis-na-planta-litoral-vantagens-riscos-2026.html,corrigir_caminho
